text,label,__index_level_0__
"Weekend warriors in test of technique and temperament THE breeze barely tickled the flags around the first tee, the weather was warming and the air light. The greens were true and gave good grip to approaches.",1,25790
He's set up to pitch in Everyone figured he was done for the season. So Scott Williamson joined the ranks of medical marvels last night when the Red Sox activated him from the disabled list with the hope the once-dominating setup man can help them win the American League East and much more.,1,5771
"Jazz fails to unlock Key Twenty-four hours earlier, Danny Fortson was bickering his way toward a couple of technical fouls and an ejection, which he admitted cost his team a victory.",1,26746
UPDATE 1-Rangers crash out after home draw with CSKA Rangers failed to reach the Champions League group stage for a second successive season as CSKA Moscow progressed 3-2 on aggregate after a 1-1 away draw on Wednesday.,1,2325
NO WAY OUT FOR ENGLAND England #39;s controversial tour to Zimbabwe next month looks certain to go ahead after the official inquiry into racism within their cricket found no evidence when it was presented to the International Cricket Council today.,1,15430
"Devers and Moore Called Up by USA Gail Devers and LaShaunte #39;a Moore will replace Torri Edwards, the USA #39;s suspended world champion, in the Olympic 100 and 200 metres races in Athens. ",1,430
Woods Unsure About Tee Time With Injury (AP) AP - Defending champion Tiger Woods said Wednesday he injured his back sleeping on a plane last week and will not know until before his tee time whether he can play in the American Express Championship.,1,10768
"Germany wins bronze ATHENS, Greece - Womens World Cup champion Germany settled for bronze at the Olympics, beating Sweden 1-0 Thursday on Renate Lingors goal and a spectacular game from goalkeeper Silke Rottenberg in her 100th international appearance.",1,2532
"Dominating Dirrell dispatches Despaigne ATHENS -- Leon Lawson was watching over Andre Dirrell's shoulder last night, literally and figuratively, as the US middleweight tried to box his way into the medal rounds at the Olympic Games.",1,2457
Youzhny too hot for Greg Greg Rusedski missed out on reaching consecutive Russian finals when he lost 3-6 6-3 6-4 to Mikhail Youzhny in their semi-final at the St Petersburg Open.,1,19186
"U.S. Doping Watchdog to Question BALCO's Conte - IAAF  HELSINKI (Reuters) - U.S. anti-doping officials plan to  question Victor Conte after the BALCO head claimed he saw  sprinter Marion Jones taking banned drugs, world athletics body  the IAAF said Saturday.",1,27235
NBA Wrap: Lakers Rally to Beat Rockets (Reuters) Reuters - Lamar Odom supplemented 20 points with\13 rebounds and Kobe Bryant added 19 points to overcome a big\night from Yao Ming as the Los Angeles Lakers ground out an\84-79 win over the Rockets in Houston Saturday.,1,22291
"Giants Topple Padres Jerome Williams pitches seven strong innings in his first start in two months and San Francisco jumps back into a tie for the wild-card lead by beating San Diego, 4-1.",1,11212
Sprinters Withdraw from Olympics Amid Swirling Controversies Two of Greeks most adored athletes have pulled themselves out of their host country #39;s Olympics. Sprinters Kostas Kenteris and Katerina Thanou missed an International Olympic Committee mandatory drug test last week. Thanou and Kenteris were then involved ...,1,505
Revelations Only Confirm Suspicions About Drugs Only the nave or willfully ignorant seem not to understand that drug use has been widespread for many years in elite sport.,1,23112
Ribeiro: Newspaper report was wrong MONTREAL (CP) - Mike Ribeiro says he does not support a salary cap for NHL players. The Montreal Canadiens centre told the all-sports television station RDS on Thursday that a report this week that said he ,1,18779
"Henman crashes out to Novak Tim Henman was defeated in the quarter-finals of the Swiss Indoors in Basle last night by the Czech, Jiri Novak. The British No 1 must now pick up ranking points at the Paris Masters to ensure qualification ",1,19082
"Lately, it's been fast times World Series analyst Tim McCarver noted last week that his boss, Fox sports chairman David Hill, had made the point that baseball isn't a slow game, it's a fast game in terms of constant strategy and decision-making.",1,17894
"McNair, Brown Questionable Injuries again kept Tennessee Titans quarterback Steve McNair and running back Chris Brown out of practice Friday, casting doubt on their availability Sunday against the Cincinnati Bengals.",1,19006
Aston Villa charged over Beattie approach Aston Villa have been charged with allegedly making an illegal approach for Southampton striker James Beattie. The Premier League said on Tuesday the charge relates to comments made by Aston ,1,19690
Reports: Meyer accepts Florida job It looks like Florida is going to get its first choice this time. Turned down by Oklahoma coach Bob Stoops and Denver Broncos coach Mike Shanahan three years ago before ,1,27093
"Disney, NFL look bad after racy MNF intro Prepared statements were flying like tickertape Tuesday, in the wake of ABC #39;s racy introductory skit on Monday Night Football.",1,23179
"Boras holds the line on Varitek and Lowe As much as the Red Sox want to prevent Jason Varitek from playing elsewhere next year, they had their last best chance this season to work out a deal with him in spring training. They have not negotiated with Varitek, a potential free agent, since then and will not have their next opportunity to reach an agreement ...",1,12626
"Open is nerve center Jennifer Capriati can't ever remember cramping in the middle of a tennis match. She can recall being so nervous during a warmup that she thought her feet would stick to the court, but never needing medical assistance to quell that sinking physical feeling.",1,3834
"Matfield turns the Aussie tide A rugby nation lifted its head once more last night. The surprise was that it was South Africa, not Australia or New Zealand, who emerged into the light clutching the coveted Tri-Nations trophy.",1,1330
"Shaq helps Heat to best start in franchise history Shaquille O #39;Neal promised to bring a championship to Miami. And although it #39;s way too early to be thinking about titles, he can #39;t wait to show off his new team to his old Western Conference rivals.",1,21466
Australia struggling against New Zealand BRISBANE: New Zealand kept themselves firmly in the first Test with Australia yesterday after Jacob Oram blasted a career-best 126 not out to help the Kiwis reach a healthy first innings total of 353.,1,23828
Bertuzzi Pleads Not Guilty to Assault (AP) AP - Todd Bertuzzi of the Vancouver Canucks pleaded not guilty Thursday to an assault charge stemming from a hit on Steve Moore during a game that left the Colorado Avalanche forward with a broken neck.,1,2541
SIX OF THE BEST FOR MILAN Reigning Italian champions AC Milan handed out a lesson in quality finishing at the San Siro to hit outclassed Fiorentina for six of the best on Sunday afternoon.,1,28612
"Badgers ready for conference battle with Spartans Madison, WI (U-WIRE) -- After a convincing home victory over Minnesota last week, No. 4 Wisconsin (9-0, 6-0) launches the final leg of its 2004 campaign on the road against Michigan State (3-3, 4-5).",1,21995
"Kovalainen surprises at Race of Champions In the off season, it is for most F1 and racing fans, a long time with no racing action. The Race of Champions gives the fans a little breath.",1,11899
Spain: Real Madrid crush Levante Ronaldo scored twice as Real Madrid ended a two-game winless slide with a 5-0 Spanish league victory over seventh-placed Levante at the Santiago Bernabeu on Sunday.,1,25872
"Nuggets 76, Hornets 67 Earl Boykins scored 22 points to help the Denver Nuggets overcome the absence of Carmelo Anthony and defeat the New Orleans Hornets 76-67 on Monday night.",1,26225
"Now, Yanks are on hot seat All the heat and pressure are on them for a change now, and if they lose the next two games and this playoff series to Boston, we may witness two unique phenomena simultaneously: the reversal of an 84-year-old Curse and George Steinbrenner #39;s head ",1,15805
"BYU Hopes to Unseat Boise #39;s Bucking Broncos Friday Playing its first game in Idaho since 1954, BYU faces another non-conference opponent Friday when they travel to Boise to take on No.",1,9555
"Red Sox Ready For Yankees After Schilling Wins 20th _ Curt Schilling #39;s 20th victory of the season was just a start for the Boston Red Sox. Schilling and the Red Sox beat Tampa Bay 11-4 Thursday night, moving within 3 1/2 games of the Yankees in ",1,7567
"Greece proved to be ideal host ATHENS - No question where to watch the sun set on these Olympics. It was here, on the white marble slab benches of Panathinaiko Stadium, just as the bobbing gaggle of rail-thin runners made their way from Marathon.",1,3507
Captain Thomas Muster hopes for Austrian win Austria hopes to capitalize on its home-court advantage and tough preparations to defeat Britain in this week #39;s Davis Cup World Group playoffs captain Thomas Muster said Wednesday.,1,8834
Hundreds Attend D.C. Meeting on Expos (AP) AP - Residents packed the District of Columbia Council chambers Thursday to praise or pan the mayor's  #36;440 million proposal to refurbish RFK Stadium and build a new ballpark for the Montreal Expos.,1,18784
Nets Get Carter From Raptors in Bid to Rebuild Fractured Core The Nets took a big step back toward viability today with the completion of a blockbuster deal for Toronto Raptors' swingman Vince Carter.,1,29857
"Kenteris, Thanou charged for crash Greek authorities have charged athletes Kostas Kenteris and Katerina Thanou with avoiding a drug test prior to the Athens Olympics and then faking a motorcycle accident.",1,23587
"Something about Harry You could be forgiven for thinking a military coup has just taken place on the south coast of England. Sven Goran Eriksson, Rupert Lowe and some other bloke.",1,28267
"Andre gone with the wind He was finally out of the wicked wind tunnel known as Arthur Ashe Stadium, out of the gale that combined with Roger Federer to blow him from the quarterfinals of the US Open.",1,5844
"Nets 99, Bobcats 86 Richard Jefferson scored 23 points and Eric Williams had a season-high 22 to help the New Jersey Nets end a nine-game losing streak with a 99-86 victory over the Charlotte Bobcats on Tuesday night.",1,26476
"Bucks unleash their potential COLUMBUS - Sometimes the best way to deal with bad news is to run from it. Strap on your dancing cleats and fly a little. Maurice Clarett left Buckeye Nation backpedaling and scarlet-faced for more than a week, but Saturday came soon enough.",1,24198
"Chiefs Down Titans In Exciting Finish NASHVILLE, Tenn. -- Trent Green found Eddie Kennison for a go- ahead nine-yard touchdown with 32 seconds remaining as the Kansas City Chiefs pulled out a thrilling 49-38 victory over the Tennessee Titans in a back-and- forth contest at the Coliseum.",1,28881
"3rd career win all but clinches Cup contention FONTANA, CALIF. - Elliott Sadler raced to his second victory of the season Sunday night at California Speedway and all but wrapped up a spot in NASCAR #39;s new championship playoff.",1,4845
Finland escapes with quarter-final win CBC SPORTS ONLINE - Mikko Eloranta #39;s goal late in the third period helped Finland prevent an embarrassing quarter-final loss to Germany in World Cup play in Helsinki on Monday.,1,4985
"Irish women roll by Duke Jacqueline Batteast scored 17 points, including 10 during a decisive three-minute run in the second half, to lead No. 11 Notre Dame to a 76-65 victory over No. 6 Duke in the Women's NIT semifinal last night in South Bend, Ind.",1,23399
"Langer stars as Kiwis fade Adelaide - New Zealand lost both their opening batsmen in the final session as Australia, led by Justin Langer #39;s third career double century, held a 519-run lead after the second day of the second cricket Test on Saturday.",1,25569
"Don #39;t blame Manuel, yet You walk around feeling like your team is messing this up, that they #39;re doing it wrong, that the Phillies are doomed to unending futility - even when they do something right.",1,20262
"Bills Scouting Report (November 7, 2004) - Beating Arizona was a nice and much-needed boost, but if the Bills dont follow suit with another victory over the Jets today, they can almost start planning for 2005.",1,20856
"Red Bull hope for Coulthard McLaren discard David Coulthard could be offered a way back into Formula One for the 2005 season as a driver with the new Red Bull Racing team, it was reported on Thursday.",1,26822
Japan baseball players avert 2nd strike Japan #39;s professional baseball players averted a second strike this weekend after team representatives softened their stance Thursday and agreed with management that a club may be added next season.,1,9317
"It #39;s full speed ahead for Poutiainen ASPEN, COLO. - Figuring she had no chance of catching the leader, Finland #39;s Tanja Poutiainen charged down the hill without fear.",1,25506
Irish Claim 2nd Title Notre Dame goalkeeper Erika Bohn seals the Irish's second NCAA championship with a save in penalty kicks to lift them to a 4-3 victory over North Carolina on Sunday.,1,14847
"NHL vs. NHLPA Whenever the deal gets done this time, it #39;s going to be done in its entirety. They #39;ll dot the i #39;s and cross the t #39;s and get the lawyers to sign off on each and every last collectively bargained word.",1,7842
Nedved strike keeps Juve four points clear Pavel Nedved scored with a superb free-kick four minutes from time to give Juventus a precious 1-0 Italian Serie A win at Bologna on Sunday.,1,28647
India in Commanding Position Bangladesh finally ended Indias first innings in the second Test in Chittagong today - but not before the tourists had amassed a commanding 540.,1,29984
"What #39;s gone wrong with Tiger #39;s swing - by Vijay ST ANDREWS (Scotland) - Vijay Singh has avoided the  #39;Tiger Slump #39; debate - until now. In fact, the Fijian has come up with a theory about what is wrong with Tiger Woods #39; game: He has not adapted his swing to the changes in his body.",1,13048
"No. 19 Alabama Tops Alaska-Anchorage 90-55 (AP) AP - Jermareo Davidson scored 15 of his 17 points in the first half, leading No. 19 Alabama to a 90-55 rout of Division II Alaska-Anchorage in the first round of the Great Alaska Shootout on Wednesday night.",1,25099
"Georgia Hits Road After SEC Home Game (AP) AP - The Georgia Bulldogs will celebrate homecoming on Saturday. Actually, it's more like a going-away party. After the No. 12 Bulldogs host lowly Vanderbilt, there will no more Southeastern Conference games at Sanford Stadium this season. And it's only mid-October.",1,14856
"Jason Kendall (left) has made the All-Star team three times. (Pat &lt;b&gt;...&lt;/b&gt; PITTSBURGH -- According to published reports, the Pirates and A #39;s are close to completing a deal which would send catcher Jason Kendall to Oakland for left-handed pitchers Mark Redman and Arthur Rhodes.",1,25013
"Singh withdraws from World Golf Championships-American Express &lt;b&gt;...&lt;/b&gt; KILKENNY, Ireland - The much-anticipated duel between the top two players in the world will have to wait another week. Vijay Singh, who took over the No.",1,10739
"Astros Pick Munro to Pitch Game 6 of N.L.C.S. Roger Clemens can relax. For now, Pete Munro is the Houston Astros' pick to pitch them into the World Series.",1,16094
"Els Reflects on Season of Heartache (AP) AP - ""To be No. 1 in the world is one thing, but to win a major, that's what we all strive for. That's what we all want.""  #151; Ernie Els, three weeks before the Masters.",1,2208
Sluman shoots ahead in Florida Jeff Sluman fired a nine-under 62 yesterday to take a two-stroke lead after the first round of the \$5 million Chrysler Championship in Florida.,1,18840
Raptors' Carter Placed on Injured List (Reuters) Reuters - Toronto Raptors All-Star\swingman Vince Carter was placed on the injured list Friday\after tests revealed a mild strain of his left Achilles'\tendon.,1,28272
"Ganguly pays price for slow play CALCUTTA, India -- India captain Sourav Ganguly has been banned for two Tests for his team #39;s slow over-rate in Saturday #39;s defeat against Pakistan, match-referee Clive Lloyd said on Sunday.",1,22372
"Slyusareva Wins Women's Points Race Russia's Olga Slyusareva adds an Olympic gold medal to her collection of world championships, easily winning the points race Wednesday.",1,2266
"Roddick Qualifies for Masters Cup  NEW YORK (Reuters) - Defending U.S. Open champion Andy  Roddick has qualified for the end-of-season Tennis Masters Cup,  tournament organizers announced on Tuesday.",1,5226
"NCAA Game Summary - Stanford Vs. Michigan State Auburn Hills, MI -- Paul Davis poured in a game-high 20 points as 20th-ranked Michigan State rolled over Stanford, 78-53, at the Palace of Auburn Hills.",1,28301
"Dolphins release safety Edwards The Dolphins have released free safety Antuan Edwards, who has started eight of nine games this season. Agent Brian Levy said Wednesday the Dolphins told him the franchise wanted to take a look at younger players at the position.",1,21578
"Turin Olympic chief set to quit The official in charge of organising the Turin 2006 Winter Olympics is set to quit because of a power struggle. The Italian government has appointed Mario Pescante to oversee the Games, to the fury of Valentino ",1,20122
"Support system helps the Cardinals The signs of encouragement were everywhere yesterday, on a summer-like afternoon softened by blue skies and sunshine.  quot;Go Cards quot; messages were hung from buildings large and small, including banks and other businesses. The disappointments of the weekend in Boston were fading fast for St. Louis and the Cardinals.",1,17892
Mauresmo makes waves at Advanta VILLANOVA - The difference between Amelie Mauresmo and Vera Zvonareva in the WTA rankings is less than 10 places. The difference between Mauresmo and Zvonareva on the court is considerably wider.,1,20927
Familiar Faces in French Team France tonight named their team for Saturdays World Cup qualifier against the Republic of Ireland - with eight of Raymond Domenechs starting line-up possessing Premiership experience.,1,13022
"Ed Hardin: Bowl situation not so Peachy CHAPEL HILL -- They came down from the hills Saturday, down from the hot springs and natural bridges of Virginia, deep into the heart of ACC darkness.",1,20736
"Almunia feeling pressure Arsenal manager Arsene Wenger frankly admitted his goalkeeper, Manuel Almunia is feeling the pressure to perform after a nervous display in the Gunners Champions League win overnight.",1,27366
"Proceed With Caution For the 10 drivers competing in NASCAR's new 10-race playoff, there will be one key goal Sunday in Talladega: staying out of trouble.",1,11740
Rams Offensive Line Strong in Debut (AP) AP - A makeshift offensive line came together at just the right time for the St. Louis Rams.,1,6547
"Encarnacion Leads Marlins Over Rockies 4-3 (AP) AP - Juan Encarnacion hit a two-run single in the first inning and a go-ahead, two-run homer in the eighth, leading the Marlins over Colorado 4-3 Saturday night and extending the Rockies' losing streak to six.",1,3282
"Rays of hope in Sunshine State Neither Miami (Fla.) nor Florida State, nor the Orange Bowl for that matter, wanted the matchup that ensued last New Year #39;s night.",1,15614
"Woods leads by 3 on a soggy course MIYAZAKI, Japan -- Tiger Woods overcame soggy conditions to shoot a 5-under-par 65 for a three-stroke lead Thursday at the Dunlop Phoenix.",1,23661
"Sick Serbians Bow Out in Volleyball  ATHENS (Reuters) - Reigning champions Serbia and  Montenegro, hit by a virus, were eliminated from the men's  Olympic volleyball tournament Wednesday in an outstanding match  with Russia.",1,2276
"Brees kept offense cool If ever there were a time for the Chargers offense to panic, this was it. In fact, it seemed as if the group already was a bit unnerved.",1,26050
"UA #39;s Heavner under pressure TUCSON - The Arizona football team is sticking with quarterback Kris Heavner, but Wildcats coach Mike Stoops wants the sophomore to improve.",1,12354
"Chelsea pair reveal Mutu backing Chelsea striker Mateja Kezman and club keeper Petr Cech have come out in support of team-mate Adrian Mutu.  quot;It was a shock for all of us, quot; said Kezman about Mutu failing a drug test.",1,16485
"Magic acquire Brandon Hunter from Bobcats Orlando, FL (Sports Network) - The Orlando Magic acquired forward Brandon Hunter from the Charlotte Bobcats on Monday in exchange for guard Keith Bogans.",1,19535
Football fans clash with police Eleven fans were arrested after clashing with police during Chelsea #39;s 1-0 win over West Ham at Stamford Bridge on Wednesday night.,1,18673
"Prior can see team putting it together Pitcher Mark Prior said the Cubs have survived the early part of the season-ending road trip, and promised good things to come as the team winds up the regular season at home.",1,8696
Barca remain confident despite first league defeat Barcelona coach Frank Rijkaard is confident his team #39;s spirit will be unaffected by their first league defeat of the season as they prepare for this weekend #39;s clash against arch-rivals Real Madrid.,1,22564
Motorsport: BAR win contract tug-of-war over Button SAO PAULO - Briton Jenson Button will drive for BAR next year but is likely to join Williams in 2006 after Formula One #39;s Contract Recognition Board (CRB) ended a tug-of-war between the teams today.,1,16379
"SuperSonics Snap Heat's 14-Game Win Streak (AP) AP - For the first time in nearly a month, the Miami Heat failed to win. Ray Allen scored 35 points, Rashard Lewis added 17 points and 13 rebounds and the Seattle SuperSonics snapped the Heat's franchise-record 14-game winning streak Monday night with a 98-96 victory.",1,25294
"Madrid to finish bomb hoax match MADRID (AFP) - Real Madrid and Real Sociedad will play out the remaining six minutes of Sunday #39;s match, which was interrupted by a bomb hoax purporting to come from ETA, on January 5. The clubs were drawing 1-1 when police evacuated 70,000 spectators.",1,28680
Holyfield appeals medical suspension NEW YORK (AFP) - Former world heavyweight champion Evander Holyfield is appealing a medical suspension imposed upon him by the New York State Athletic Commission following his loss to fellow American Larry Donald.,1,24991
"Mary Hardin-Baylor, continuing rapid rise, poised to win first &lt;b&gt;...&lt;/b&gt; Make no mistake. The players and coaches on the Mary Hardin-Baylor football team are making every effort to win Saturday #39;s NCAA Division III championship game in Salem, Va.",1,29669
"Petacchi sprints to third victory VALENCIA, Spain -- Italy #39;s Alessandro Petacchi of the Fassa Bortolo team ran out the comfortable winner of the seventh stage of the Tour of Spain, a 170km ride from Castellon to Valencia.",1,5836
Officials: Snohomish County preferred site for NASCAR track Snohomish County and state officials announced Monday that International Speedway Corp. has chosen a 850-acre site about 30 miles north of Seattle as the preferred site for a NASCAR racetrack.,1,10235
Spady #39;s kin outraged The parents of a Colorado State University student who died from acute alcohol poisoning in September said Monday they will not accept any money raised by a series of gelatin wrestling tournaments in Fort Collins that also promoted drinking.,1,22824
"Phelps, U.S. Win Men's 4x200 Freestyle Relay  ATHENS (Reuters) - Michael Phelps led the United States to  a narrow victory in the men's 4x200 meters freestyle relay at  the Athens Olympics Tuesday to collect his third gold medal in  four days.",1,279
Ganguly banned for SA Test series India captain Sourav Ganguly will miss the Test series against South Africa after being suspended for two matches for allowing a slow over-rate.,1,22376
"Newcastle, Schalke 04 and Dnipro qualify for last 32 Last season #39;s UEFA Cup semi-finalists Newcastle United posted their third consecutive Group D win by thrashing French side Sochaux 4-0 to march into the last 32on Thursday.",1,25273
"New Napoli club to play in third division A new Naples football club, formed to replace the bankrupt team of the Italian city, has been handed a place in the country #39;s third division.",1,5160
Fergie may rest Ruud until European campaign Alex Ferguson is willing to write Ruud van Nistelrooy out of Manchester Uniteds Premiership title push for the next two months to ensure he is ready for their assault on Europe.,1,29752
"Marathon gatecrasher given suspended sentence A Greek court has given a former Irish priest a suspended 12-month jail sentence and a 3,000 euro (2,000 pound) fine for pushing a leading Olympic marathon runner off the road, a court source says.",1,3690
"Davenport Won't Decide on Retirement Now (AP) AP - All in due time, Lindsay Davenport will decide whether she wants retire. Only right now is not that time.",1,5915
"Colon, Angels rip A's The Angels considered themselves a playoff team all along, even while they spent the summer playing catch up. Now they're one win away.",1,11578
Former Commissioner Has Heart Surgery (AP) AP - Former baseball commissioner Bowie Kuhn had open-heart surgery this week.,1,18078
"Vogts resigns Berti Vogts has admitted that he had little option but to quit as Scotland coach, blaming what he called  quot;disgraceful abuse quot;.",1,19536
"Eagles soar to NFC East division title EAST RUTHERFORD, United States (AFP) - The Philadelphia Eagles clinched their fourth straight division title, and with plenty of time to spare in the National Football League season.",1,26023
Vinatieri's Field-Goal Streak Reaches 21 (AP) AP - The only way to stop Adam Vinatieri from making field goals might be to keep him from kicking them.,1,29719
"Serena Fights Back, Davenport Off to a Flier in LA  LOS ANGELES (Reuters) - Serena Williams came back from a  set and two breaks down to beat Anastasia Myskina 4-6, 6-3, 6-4  on the opening night of group play at the WTA Championships  Wednesday.",1,21739
"ACC: Title in reach of Hokies Bryan Randall is wrapping up his career at Virginia Tech in style, and with the biggest stakes in front of him. Randall threw two second-half touchdowns and the Hokies ",1,25743
"Nets top Bulls in 2 overtimes Alonzo Mourning was his dominant old self in his second game since undergoing a kidney transplant 11 months ago, making back-to-back layups in the second overtime to lead the Nets to a 111-106 win over the Bulls Friday night in Chicago.",1,20552
"Angels stun A #39;s, need one more to clinch In a way, he was the guy who started the whole mess, simply by setting foot on the field. Just following orders, Alfredo Amezaga innocently came on to pinch run Sept.",1,11702
"SUN 61, LIBERTY 51 Balanced Sun Knocks Liberty Off-Balance ith five minutes left in Game 1 of the Eastern Conference finals last night at Madison Square Garden, the Connecticut Sun had the Liberty down, if not out.",1,11514
"Wait-and-see for Schumacher at new Shanghai circuit World champion Michael Schumacher arrived in Shanghai yesterday, along with a host of other Formula One stars, saying he looks forward to evaluating the challenges of the city #39;s brand new circuit.",1,9006
"Funk leads Southern Farm by one Madison, MS (Sports Network) - Fred Funk fashioned an eight-under 64 on Saturday to grab a one-stroke lead through three rounds of the Southern Farm Bureau Classic.",1,11742
Falcons' Michael Vick Throwing Hand Numb (AP) AP - Dallas receiver Keyshawn Johnson broke his left ankle in the second quarter of the Cowboys' game against the New York Giants on Sunday night.,1,28261
Gold Medal Dispute Set to End Thursday (AP) AP - Paul Hamm is finally going to have an answer for everyone who asks if he's going to be able to keep his Olympic gold medal.,1,16469
"Victory makes balanced Crimson beam A shutout victim in its meeting last year with Harvard, which put up 27 points, Cornell yesterday was determined to stop the Crimson's explosive tailback, sophomore Clifton Dawson, and his streak of nine games with 100 or more rushing yards.",1,13676
"Nets sign Lawrence Frank to 4-year contract extension A day after signing his first long-term contract as an NBA head coach, Lawrence Frank wasn #39;t in a mood to celebrate. Between the joy of extending his childhood dream and the news conference to announce it ",1,20163
"Game over for Hewitt and Clijsters Kim Clijsters has stunned the tennis world by announcing her break up with Lleyton Hewitt, just four months before their scheduled wedding.",1,16785
"Cavaliers 112, Trail Blazers 88 LeBron James scored 12 of his 25 points in less than three minutes of the third quarter and Ira Newble added a season-high 18 as the Cleveland Cavaliers won their ninth straight at home, 112-88 over the Portland Trail Blazers on Wednesday night.",1,29322
"NLCS: Down to a best-of-three HOUSTON (Ticker) -- Now that they have used up their two pitching stars to even the National League Championship Series at two games apiece, the Houston Astros must turn to the back end of their rotation in a crucial Game Five vs.",1,15693
"Boilers cough it up (again), lose big game (again) WEST LAFAYETTE - And so here they came again, clattering out of the glistening white light. The victors, boys and girls, or perhaps the Victors.",1,17335
Yakubu #39;s hat-trick settles thriller Yakubu Ayegbeni claimed the first hat-trick of the Premiership season as Portsmouth got the better of a remarkable seven-goal battle at Fratton Park last night.,1,3735
"Kevin Garnett scores 26 points as the Timberwolves beat Memphis &lt;b&gt;...&lt;/b&gt; The Minnesota Timberwolves finally had some fun at the expense of a team going through a coaching change. Lionel Hollins lost his debut as interim coach of the Grizzlies, with Kevin Garnett ",1,25484
"Run of birdies wins for Ochoa Kutztown, Pa. -- Lorena Ochoa birdied three of the final four holes yesterday to overcome a five-stroke disadvantage and win the Wachovia LPGA Classic.",1,3643
"Mariners Edge Angels 1-0 (AP) AP - Ryan Franklin ended an 11-game losing streak, outpitching John Lackey to lead the Seattle Mariners to a 1-0 win over the Anaheim Angels on Wednesday night.",1,7198
"Aston Villa (A) Tue 28 Dec Sir Alex Ferguson is asking his players to use the next five weeks to lay the foundations for a New Year title push. United play six league matches between now and the turn of the year, and Ferguson wants ",1,25365
"Luis Garcia becomes latest Liverpool casualty Liverpool, England (Sports Network) - Liverpool midfielder Luis Garcia pulled his hamstring during Tuesday #39;s 1-0 loss to Monaco in Champions League action and will be out of action for about a month.",1,24936
"Football pays tribute to Hughes Friends and former Liverpool players have paid tribute to Emlyn Hughes, who has died from a brain tumour aged 57. Former Reds captain and manager Graeme Souness told BBC Radio Five Live:  quot;He was an absolute legend.",1,21305
"Mets sign Pedro for \$53M The Braves will have to face Pedro Martinez regularly for the next four years. If the former Boston Red Sox right-hander with the questionable shoulder can stay healthy, that is.",1,29365
"Orlando Magic Team Report - November 10 (Sports Network) - The much-improved Orlando Magic will take aim at their fourth win in five games tonight, when they take on the Washington Wizards at the MCI Center.",1,21523
Warne says new ICC rules on chucking could cause confusion Australian leg-spinner Shane Warne said Thursday a new proposal on bowling deliveries in cricket - brought about by the  quot;chucking quot; controversy involving Sri Lanka #39;s Muttiah Muralitharan - could cause confusion for umpires.,1,21718
"Basketball: U.S. Men Cruise Past Angola, 89-53  ATHENS (Reuters) - The U.S. men's basketball team got their  first comfortable win at the Olympic basketball tournament  Monday, routing winless Angola 89-53 in their final preliminary  round game.",1,1837
"If Nats Move, Problems Await If MLB and the DC Council fail to reach an agreement to keep the Nationals in Washington, baseball would be faced with the difficult question of what to do with the league-owned franchise next season.",1,29915
"NL notables Houston's Roger Clemens (18-4) isn't scheduled to make another start before the end of the regular season, but has suggested he'd like to pitch in the regular-season finale against Colorado Sunday.",1,10984
Japan #39;s baseball clubs avert second strike Japan #39;s weekend baseball games will go ahead after club owners averted a second players #39; strike by promising to add a new team next season.,1,9303
Rommedahl strike gives Charlton late 1-0 win Charlton beat London rival Crystal Palace 1-0 on Sunday with an injury time winner from substitute Dennis Rommedahl. The win was Charlton #39;s second away win of the season and lifted the club three places to 10th.,1,12799
"Critical penalty costs Raiders  quot;There have been a lot of BS calls, just like that one, quot; Scott said, referring to the new interpretation of the 5-yard rule.",1,1457
Dolphins Ask Williams for  #36;8.6 Million (AP) AP - The Miami Dolphins have asked Ricky Williams to return  #36;8.6 million they say the running back owes the team because he has decided to retire.,1,1092
"Sox figure out how to get A #39;s If general manager Ken Williams has his wish, next season will be void of the fifth-starter conundrum the White Sox seem to be undertaking on a daily basis.",1,4149
"Van Nistelrooy, Ferguson, Daum, Giggs lead the praise for hat &lt;b&gt;...&lt;/b&gt; Ruud van Nistelrooy and Alex Ferguson led the praise for Wayne Rooney #39;s three-goal debut performance for Manchester United. Van Nistelrooy, who set up the first of Rooney #39;s goals in Tuesday night #39;s ",1,11008
"Irish botch chance to hire Meyer Doesn #39;t anyone watch The Apprentice? The Donald drove home the point Thursday night that you never underestimate your enemy, and that #39;s precisely what Notre Dame did apparently assuming it could low-ball Meyer ",1,27068
"Mickelson out of WGC event in Ireland World number four Phil Mickelson withdrew on Thursday from the WGC-American Express Championship being held in Kilkenny, Ireland next week.",1,9189
Tiger #39;s ranking on line THE tournament result is almost a sideshow as Tiger Woods and Vijay Singh slug it out for the world #39;s No.1 ranking in the final round of the \$US5million (\$7.,1,4932
"Jackson tried but failed to trade a defiant Kobe--report Get INQ7 breaking news on your Smart mobile phone in the Philippines. Send INQ7 BREAKING to 386. LOS ANGELES, California, United States of America -- Phil Jackson painted Kobe Bryant as a pampered star who ",1,14465
"Sheriff Defends Handling of Bryant Case EAGLE, Colo. Sept. 3, 2004 - The sheriff and prosecutor in the Kobe Bryant sexual assault case defended how the case was handled, and said they were disappointed it never went to trial.",1,4556
"Los Angeles Dodgers Team Report - October 1 (Sports Network) - Los Angeles will try to win the NL West title tonight, while hampering San Francisco #39;s playoff chances, as the Dodgers and Giants open a three-game series at Dodger Stadium.",1,11488
